Epoch,loss,mse,val_loss,val_mse
0,0.12311,0.02778,0.7783,0.09966
1,0.08891,0.02343,0.59774,0.08461
2,0.07032,0.01915,0.28235,0.05746
3,0.07218,0.01922,0.21608,0.05723
4,0.05188,0.01434,0.20571,0.05314
5,0.03772,0.01005,0.1389,0.03699
6,0.0381,0.01041,0.07807,0.02136
7,0.03892,0.01046,0.20645,0.05647
8,0.03448,0.00952,0.05764,0.01557
9,0.03265,0.00838,0.04292,0.01196
10,0.03347,0.00918,0.04309,0.01192
11,0.02441,0.00668,0.05745,0.01551
12,0.03354,0.00945,0.08673,0.02617
13,0.03067,0.00854,0.06407,0.01821
14,0.04206,0.01069,0.04582,0.01203
15,0.02987,0.00817,0.10935,0.02918
16,0.02652,0.00696,0.20475,0.05402
17,0.02577,0.00693,0.09924,0.02839
18,0.01763,0.00466,0.09531,0.02777
19,0.01616,0.00434,0.07216,0.0211
20,0.01405,0.00381,0.04774,0.01294
21,0.01531,0.00405,0.0484,0.01292
22,0.01373,0.00376,0.06005,0.01511
23,0.01362,0.00378,0.06916,0.0168
24,0.01572,0.00446,0.03957,0.01048
25,0.01694,0.0045,0.05332,0.01284
26,0.01458,0.00392,0.03505,0.00876
27,0.01406,0.00387,0.03463,0.0087
28,0.01354,0.00375,0.04643,0.01151
29,0.01437,0.0039,0.03408,0.00859
30,0.01339,0.00367,0.03085,0.00784
31,0.03439,0.00831,0.06297,0.01738
32,0.18527,0.04638,0.66581,0.14457
33,0.13266,0.03614,1.93609,0.20055
34,0.10913,0.02854,1.83919,0.19649
35,0.10257,0.02743,1.97984,0.30122
36,0.07241,0.01824,0.85587,0.14466
37,0.05236,0.01393,0.44892,0.09475
38,0.04304,0.01208,0.25081,0.06467
39,0.04079,0.01137,0.16366,0.04463
40,0.05721,0.01491,0.21143,0.04135
41,0.04687,0.01227,0.23792,0.04724
42,0.03819,0.00978,0.19777,0.04018
43,0.03891,0.01022,0.12975,0.0327
44,0.02602,0.00729,0.11798,0.02752
45,0.01807,0.00472,0.12016,0.02751
46,0.14448,0.02586,0.12612,0.02684
47,0.1102,0.02757,0.18744,0.04133
48,0.11122,0.03309,0.23781,0.03982
49,0.07164,0.01962,0.36699,0.07719
50,0.05724,0.01458,0.16316,0.03382
51,0.04776,0.01212,0.08039,0.01752
52,0.11786,0.02588,0.07286,0.01759
53,0.13189,0.03489,0.40145,0.06941
54,0.07636,0.0189,0.13808,0.03695
55,0.07243,0.01888,0.11954,0.03394
56,0.04112,0.01007,0.14535,0.03994
57,0.04029,0.01088,0.0845,0.02476
58,0.02528,0.00654,0.0628,0.01811
59,0.02186,0.00545,0.05109,0.0146
60,0.02737,0.00705,0.04126,0.01109
